_id,age,Aggregated_Date,BMNH,By Catch,CBRU,Comb_other_ref,Comment,Common Name ,Condition,Count,Country Code,County,Date,Day_val,Entered,Fam_Genus,GRef Source,Grid ref,in Collections,JBaker,Latitude,Length Approx,Length et,Length Imp,Length Imp_,Length_Approx,Length_Met,lett,Location,Longitude,Mass_Single,MCS,Month_val,Old County,Other,Other refs,Rect_CoNAord_,Rep_Source,S_W_No,S_W_No_,Scientific Name ,Scientific name ,sequ,Sex,Spec_No,Spec_No_,species,Updated,year,Year_val
8671,NA,19810815,ZK0085,x,NA,NA,a)Common Porpoise b)'SN370220' Blue Folder(=nr Carmarthen =inland) c)'..caught off' implies a by catch,Harbour porpoise,alive,2530,3,"Gwynedd, Wales",15/08/1981,15,02-Nov-90,Phocoena,BMNH,SH56000500,teeth,NA,52.62328557,No,1.12,3'8'',,,,NA,"Llanfendigaid, N.of River Dovey, caught off",-4.127583059,S,ZK0085,8,NA,NA,NA,25600030500,NA,1981/34,,Phocoena phocoena,,34,M,3412,,phocoena,23-Dec-08,1981,1981
8974,NA,19831216,ZK0079,NA,NA,NA,"a)Long-finned Pilot Whale b)HY570360 Blue Folder - ok c)1st info      HY56763516/HY57403900 BMNH d)28 animals at Mill Bay, Eday, 64%        females. Lengths of 8 males varied from 3.64 to 6.30 metres and of 14 females from 2.36 to 5.46 metres. Booth & Booth, 1994 p.31.",Long-finned pilot whale,alive,1473,2,"Orkney Islands, Scotland",16/12/1983,16,02-Nov-90,Globicephala,Blue Fold.BMNH,HY57073594,NA,NA,59.20836532,No,5.72,18'9.2'',,,,NA,Eday,-2.751858979,M,ZK0079,12,NA,NA,NA,35707103594,NA,1983/64,,Globicephala melas,,64,M,3715,,melaena,23-Dec-08,1983,1983
8595,NA,19800407,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,dead,2511,3,"Dyfed, Wales",07/04/1980,7,02-Nov-90,Phocoena,NA,SN53016900,teeth,NA,52.29903794,No,1.5,4'11'',,,,NA,"Pengarreg, Llanrhystud",-4.155861286,S,ZK0085,4,NA,NA,NA,25301026900,NA,1980/22,,Phocoena phocoena,,22,NA,3336,,phocoena,23-Dec-08,1980,1980
9211,NA,19861125,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,2608,1,Cornwall,25/11/1986,25,02-Nov-90,Phocoena,NA,SS20030598,teeth,NA,50.82478655,No,1.6,5'3'',,,,NA,"Sandymouth beach, Bude",-4.555589808,S,ZK0085,11,NA,NA,NA,22003010598,NA,1986/66,,Phocoena phocoena,,66,NA,3952,,phocoena,23-Dec-08,1986,1986
8712,NA,19820203,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,alive,1343,2,"Highland, Scotland",03/02/1982,3,02-Nov-90,Globicephala,NA,NC40016700,NA,NA,58.56190723,Yes,2.74,9',,,,NA,"Balnakeil, Durness",-4.750644622,M,ZK0079,2,NA,NA,NA,24001096700,NA,1982/7,,Globicephala melas,,7,NA,3453,,melaena?,23-Dec-08,1982,1982
8682,NA,19811005,ZK0113,NA,NA,NA,a)1st info. County=Forth b)Sowerby's Beaked Whale,Sowerby's Beaked whale,"dead, good",542,2,"Lothian, Scotland",05/10/1981,5,02-Nov-90,Mesoplodon,Blue Folder,NT10207880,NA,NA,55.99378821,No,3.51,11'6'',,,,NA,"Society beach, 0.5mile W Firth of Forth Roadbridge",-3.439810477,S,ZK0113,10,NA,NA,NA,31020067880,NA,1981/43,,Mesoplodon bidens,,43,M,3423,,bidens,23-Dec-08,1981,1981
8975,NA,19831216,ZK0079,NA,NA,NA,"a)Long-finned Pilot Whale b)HY570360 Blue Folder - ok c)1st info      HY56763516/HY57403900 BMNH d)28 animals at Mill Bay, Eday, 64%        females. Lengths of 8 males varied from 3.64 to 6.30 metres and of 14 females from 2.36 to 5.46 metres. Booth & Booth, 1994 p.31.",Long-finned pilot whale,alive,1468,2,"Orkney Islands, Scotland",16/12/1983,16,02-Nov-90,Globicephala,Blue Fold.BMNH,HY57073607,NA,NA,59.20953277,NA,NA,NA,,,,NA,Eday,-2.751884644,M,ZK0079,12,NA,NA,NA,35707103607,NA,1983/64,,Globicephala melas,,64,NA,3716,,melaena,23-Dec-08,1983,1983
8599,NA,19800614,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,decayed,1063,1,Cumbria,14/06/1980,14,02-Nov-90,Grampus,NA,NY24006100,NA,NA,54.93779277,No,3.35,11',,,,NA,Port Carlisle,-3.186393053,S,ZK0074,6,NA,NA,NA,32400056100,NA,1980/24,,Grampus griseus,,24,F,3340,,griseus,23-Dec-08,1980,1980
9212,NA,19861129,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,Decomposed,1520,3,"Anglesey, Gwynedd, Wales",29/11/1986,29,02-Nov-90,Globicephala,NA,SH30019300,teeth,NA,53.40613435,No,5.92,19'5.1'',,,,NA,Aberffraw Bay,-4.557542441,S,ZK0079,11,NA,NA,NA,23001039300,NA,1986/67,,Globicephala melas,,67,NA,3953,,melaena,23-Dec-08,1986,1986
8714,NA,19820203,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,alive,1345,2,"Highland, Scotland",03/02/1982,3,02-Nov-90,Globicephala,NA,NH84018800,NA,NA,57.86666828,NA,NA,NA,,,,a,"Golspie, Dornock Firth",-3.955393155,M,ZK0079,2,NA,NA,NA,28401088800,NA,1982/7a,,Globicephala melas,,7,NA,3455,,melaena?,23-Dec-08,1982,1982
8683,NA,19811007,ZK0085,NA,NA,NA,a)Common Porpoise,Harbour porpoise,dead,2532,3,"W.Glamorgan, Wales",07/10/1981,7,02-Nov-90,Phocoena,BMNH,SS41248875,teeth,NA,51.57475391,No,1.5,4'11'',,,,NA,Rhossili,-4.291296487,S,ZK0085,10,NA,NA,NA,24124018875,NA,1981/44,,Phocoena phocoena,,44,NA,3424,,phocoena,23-Dec-08,1981,1981
8979,NA,19831230,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,NA,3078,1,Cornwall,30/12/1983,30,02-Nov-90,cetacean,NA,SW79993201,NA,NA,50.14664219,Yes,0.76,2'6'',,,,NA,Falmouth area,-5.079824589,S,ZK0039,12,NA,NA,NA,17999003201,NA,1983/67,,NA,,67,NA,3720,,sp.indet.,23-Dec-08,1983,1983
8604,NA,19800728,ZK0137,NA,NA,NA,a)Unidentified rorquals,Unknown balaenopterid,decayed,494,1,Kent,28/07/1980,28,02-Nov-90,Balaenoptera,NA,TQ88607828,NA,NA,51.47151629,Yes,8.53+,28'+,,,,NA,"Whitehall Beach,between Yantlet Creek and R.Medway",0.715875928,S,ZK0131,7,NA,NA,NA,58860017828,NA,1980/28,,Unknown balaenopterid,,28,NA,3345,,sp.indet.,23-Dec-08,1980,1980
9220,NA,19861220,ZK0079,NA,NA,NA,"a) Long-finned Pilot Whale. b) 4 dead, 13 offshore (22/12/86). c) ''5 died and 13 were rescued'' Booth & Booth, 1994 p.31.",Long-finned pilot whale,NA,1526,2,"Orkney Islands, Scotland",20/12/1986,20,02-Nov-90,Globicephala,NA,HY61013500,NA,NA,59.20030419,NA,NA,NA,,,,NA,"Bay of Stove, Sanday",-2.682692854,M,ZK0079,12,NA,NA,NA,36101103500,NA,1986/74,,Globicephala melas,,74,NA,3961,,melaena,23-Dec-08,1986,1986
8715,NA,19820203,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,Dead,1346,2,"Highland, Scotland",03/02/1982,3,02-Nov-90,Globicephala,NA,NH84008800,NA,NA,57.86666568,NA,NA,NA,,,,a,"Golspie, Dornock Firth",-3.955561625,M,ZK0079,2,NA,NA,NA,28400088800,NA,1982/7a,,Globicephala melas,,7,NA,3456,,melaena?,23-Dec-08,1982,1982
8684,NA,19811013,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,alive,2533,2,"Grampian, Scotland",13/10/1981,13,02-Nov-90,Phocoena,NA,NJ42006500,NA,NA,57.67137709,NA,NA,NA,,,,a,"Port Gordon, Buckie",-2.972457238,S,ZK0085,10,NA,NA,NA,34200086500,NA,1981/44a,,Phocoena phocoena,,44,M,3425,,phocoena,23-Dec-08,1981,1981
8988,NA,19840406,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1735,1,Devon,06/04/1984,6,02-Nov-90,odontocete,NA,SX83003700,NA,NA,50.22079487,NA,NA,NA,,,,NA,"North Hall Sands, Start Bay",-3.640269678,S,ZK0040,4,NA,NA,NA,28300003700,NA,1984/9,,Unknown odontocete ,,9,NA,3729,,sp.indet.,23-Dec-08,1984,1984
8606,NA,19800815,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,"dead, good",1064,3,"W.Glamorgan, Wales",15/08/1980,15,02-Nov-90,Grampus,BMNH,SS41009000,NA,NA,51.58591771,No,2.07,6'9.5'',,,,NA,"Rhossili beach, Gower",-4.295323341,S,ZK0074,8,NA,NA,NA,24100019000,NA,1980/29,,Grampus griseus,,29,M,3347,,griseus,23-Dec-08,1980,1980
9233,NA,19870201,ZK0085,NA,NA,NA,NA,Harbour porpoise,fresh,4741,2,"Shetlands, Scotland",01/02/1987,1,17-Mar-93,Phocoena,finder,HU36703070,NA,NA,60.05989573,Yes,1.52,5',,,,NA,"Banna Minn, West Burra",-1.340767201,S,ZK0085,2,NA,NA,NA,43670113070,NCC,1987/7,,Phocoena phocoena,,7,M,3974,,phocoena,23-Dec-08,1987,1987
8724,NA,19820225,ZK0059,NA,NA,NA,White-beaked Dolphin,White-beaked dolphin,dead,209,1,Cornwall,25/02/1982,25,02-Nov-90,Lagenorhynchus,NA,SW33992499,teeth,NA,50.06479121,No,2.66,8'8.7'',,,,NA,Sennen Cove,-5.717556912,S,ZK0059,2,NA,NA,NA,13399002499,NA,1982/14,,Lagenorhynchus albirostris,,14,F,3465,,albirostris,23-Dec-08,1982,1982
8690,NA,19811023,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1719,1,Cumbria,23/10/1981,23,02-Nov-90,odontocete,NA,SD09008550,NA,NA,54.25690762,Yes,6.86,22'6'',,,,NA,"Gutterby, Bootle",-3.397056673,S,ZK0040,10,NA,NA,NA,30900048550,NA,1981/47,,Unknown odontocete ,,47,NA,3431,,sp.indet.,23-Dec-08,1981,1981
9000,NA,19840804,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,decayed,2573,3,"W.Glamorgan, Wales",04/08/1984,4,02-Nov-90,Phocoena,NA,SS65009300,NA,NA,51.61914141,Yes,1.68,5'6'',,,,NA,Brandy Cove Bay,-3.950249651,S,ZK0085,8,NA,NA,NA,26500019300,NA,1984/17,,Phocoena phocoena,,17,NA,3741,,phocoena,23-Dec-08,1984,1984
8612,NA,19801002,ZK0132,NA,NA,NA,Lesser Rorqual,Minke whale,NA,465,2,"Inverness-shire, Scotland",02/10/1980,2,02-Nov-90,Balaenoptera,NA,NG53001900,NA,NA,57.19526306,No,6.5,21'4'',,,,NA,"Strathaird, Isle of Skye",-6.08924815,S,ZK0132,10,NA,NA,NA,15300081900,NA,1980/34,,Balaenoptera acutorostrata,,34,F,3353,,acutorostrata,23-Dec-08,1980,1980
9239,NA,19870303,ZK0048,NA,NA,NA,NA,Common dolphin,decayed,4747,1,Cornwall,03/03/1987,3,17-Mar-93,Delphinus,NA,SW58002700,NA,NA,50.09309366,No,1.92,6.3',,,,NA,Praa Sands (nr Helston),-5.383933007,S,ZK0048,3,NA,NA,NA,15800002700,NA,1987/12,,Delphinus delphis,,12,F,3980,,delphis,23-Dec-08,1987,1987
8732,NA,19820422,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,decayed,1348,2,"Shetland Islands, Scotland",22/04/1982,22,02-Nov-90,Globicephala,NA,HU21007800,NA,NA,60.48573184,No,5.79,19',,,,NA,"Sandwick, Esha Ness",-1.617851336,S,ZK0079,4,NA,NA,NA,42100117800,NA,1982/20,,Globicephala melas,,20,M,3473,,melaena,23-Dec-08,1982,1982
8704,NA,19811208,ZK0132,NA,NA,NA,Lesser Rorqual,Minke whale,dead,467,2,"Orkney Islands, Scotland",08/12/1981,8,02-Nov-90,Balaenoptera,NA,ND43008400,NA,NA,58.74027827,Yes,2.29,7'6'',,,,a,"Old Manse, Rendall",-2.984840125,S,ZK0132,12,NA,NA,NA,34300098400,NA,1981/55a,,Balaenoptera acutorostrata,,55,NA,3445,,acutorostrata,23-Dec-08,1981,1981
9002,NA,19840812,ZK0074,NA,NA,NA,a)Risso's Dolphin b)1st info NF68000100 BMNH c)Both GRefs=inland & non-specific,Risso's dolphin,decayed,1078,2,"Highland, Scotland",12/08/1984,12,02-Nov-90,Grampus,Blue Folder,NF69300640,teeth,NA,57.02993208,No,2.29,7'6'',,,,NA,"Isle of Barra, Outer Hebrides",-7.452075646,S,ZK0074,8,NA,NA,NA,6930080640,NA,1984/19,,Grampus griseus,,19,M,3743,,griseus,23-Dec-08,1984,1984
8618,NA,19801203,ZK0069,NA,NA,NA,Killer Whale,Killer whale,decayed,1803,2,"Shetland Islands, Scotland",03/12/1980,3,02-Nov-90,Orcinus,NA,HU49978496,NA,NA,60.54566932,No,7.01,23',,,,NA,Yell,-1.08897058,S,ZK0069,12,NA,NA,NA,44997118496,NA,1980/38,,Orcinus orca,,38,NA,3359,,orca?,23-Dec-08,1980,1980
9248,NA,19870328,ZK0149,NA,NA,NA,a)NB date and location uncertain,NA,NA,4756,1,Isle of Wight,28/03/1987,28,17-Mar-93,cetacean,BMNH,SZ49759625,NA,NA,50.76313675,NA,NA,NA,,,,NA,Cowes,-1.294517866,S,ZK0039,3,NA,NA,NA,44975009625,NA,1987/20,,NA,,20,NA,3989,,sp.indet.,23-Dec-08,1987,1987
8734,NA,19820706,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,decayed,1349,1,Cornwall,06/07/1982,6,02-Nov-90,Globicephala,NA,SW72015600,NA,NA,50.35906818,No,4.19,13'9'',,,,NA,"Perranporth, Perran Sands",-5.205789793,S,ZK0079,7,NA,NA,NA,17201005600,NA,1982/22,,Globicephala melas,,22,NA,3475,,melaena,23-Dec-08,1982,1982
8708,NA,19820110,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,decayed,2539,1,Humberside,10/01/1982,10,02-Nov-90,Phocoena,NA,TA16996599,teeth,NA,54.07634628,NA,NA,NA,,,,NA,Bridlington,-0.211706977,S,ZK0085,1,NA,NA,NA,51699046599,NA,1982/3,,Phocoena phocoena,,3,NA,3449,,phocoena,23-Dec-08,1982,1982
9006,NA,19840830,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,decayed,1079,1,Cornwall,30/08/1984,30,02-Nov-90,Grampus,NA,SW47023002,teeth,NA,50.11563296,No,3.24,10'7.6'',,,,NA,"Eastern Green Beach, Penzance",-5.539164767,S,ZK0074,8,NA,NA,NA,14702003002,NA,1984/23,,Grampus griseus,,23,NA,3747,,griseus,23-Dec-08,1984,1984
8627,NA,19810118,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,2517,1,Yorkshire,18/01/1981,18,02-Nov-90,Phocoena,NA,TA11008000,teeth,NA,54.20354556,No,1.56,5'1.5'',,,,NA,"Primrose Valley, Filey",-0.298069032,S,ZK0085,1,NA,NA,NA,51100048000,NA,1981/2,,Phocoena phocoena,,2,NA,3368,,phocoena,23-Dec-08,1981,1981
9255,NA,19870411,ZK0051,NA,NA,NA,NA,Unknown delphinid,decayed,4763,1,Cornwall,11/04/1987,11,17-Mar-93,Delphinus/Stenella,NA,SX35015304,NA,NA,50.35350704,No,1.98,6'6'',,,,NA,Portwrinkle (nr Torpoint),-4.319562419,M,ZK0051,4,NA,NA,NA,23501005304,NA,1987/26,,Unknown delphinid,,26,NA,3996,,delphis/coeruleoalba,23-Dec-08,1987,1987
8738,NA,19820722,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,decayed,2542,3,"W.Glamorgan, Wales",22/07/1982,22,02-Nov-90,Phocoena,NA,SS47018500,teeth,NA,51.54265305,No,1.5,4'11'',,,,NA,"Port Eynon beach, Gower",-4.206457011,S,ZK0085,7,NA,NA,NA,24701018500,NA,1982/25,,Phocoena phocoena,,25,NA,3479,,phocoena,23-Dec-08,1982,1982
8711,NA,19820201,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,decayed,1342,1,Cornwall,01/02/1982,1,02-Nov-90,Globicephala,NA,SW99008000,tooth,NA,50.58449938,No,6.1,20',,,,NA,"Tregardock beach, Port Isaac",-4.839702141,S,ZK0079,2,NA,NA,NA,19900008000,NA,1982/6,,Globicephala melas,,6,NA,3452,,melaena,23-Dec-08,1982,1982
9007,NA,19840902,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1740,3,"Gwynedd, Wales",02/09/1984,2,02-Nov-90,odontocete,NA,SH56003800,NA,NA,52.91976809,No,2.95,9'8'',,,,NA,"Black Rock Sands, Porthmadoc",-4.142092954,S,ZK0040,9,NA,NA,NA,25600033800,NA,1984/24,,Unknown odontocete ,,24,NA,3748,,sp.indet.,23-Dec-08,1984,1984
8631,NA,19810208,ZK0125,NA,NA,NA,"a)Bottle-nosed Whale b)1st info 'River Carron, 0.75miles W.of      Grangemouth, R.Forth, Strathclyde, Scotland'",Bottlenose whale,alive,319,2,"Central, Scotland",08/02/1981,8,02-Nov-90,Hyperoodon,BMNH,NS92508500,NA,NA,56.04583533,No,5.33,17'6'',,,,NA,"River Carron, 0.75miles W.of Grangemouth (R.Forth)",-3.725953674,S,ZK0125,2,NA,NA,NA,29250068500,NA,1981/6,,Hyperoodon ampullatus,,6,M,3372,,ampullatus,23-Dec-08,1981,1981
9264,NA,19870503,ZK0127,NA,NA,NA,a)found on high water mark at 0817hrs,Unknown odontocete  ,fresh,4772,1,Cornwall,03/05/1987,3,17-Mar-93,odontocete,BMNH,SW73511638,NA,NA,50.00383039,No,1.83,6',,,,NA,Kennack Sands Beach,-5.161138758,S,ZK0040,5,NA,NA,NA,17351001638,"K.C.Williams, St Keverne",1987/31,,Unknown odontocete ,,31,NA,4005,,sp.indet.,23-Dec-08,1987,1987
8740,NA,19820801,ZK0137,NA,NA,NA,Unidentified rorquals,Unknown balaenopterid,decayed,497,1,Suffolk,01/08/1982,1,02-Nov-90,Balaenoptera,NA,TM52017960,NA,NA,52.35603432,No,9.14,30',,,,NA,"Eastern Bavents, 2.5 miles N. of Southwold",1.701347072,S,ZK0131,8,NA,NA,NA,65201027960,NA,1982/27,,Unknown balaenopterid,,27,NA,3481,,sp.indet.,23-Dec-08,1982,1982
8718,NA,19820212,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1722,1,Cornwall,12/02/1982,12,02-Nov-90,odontocete,NA,SW68981202,NA,NA,49.96293644,No,4.01,13'2'',,,,NA,"Kennack Sands, Lizard",-5.221640632,M,ZK0040,2,NA,NA,NA,16898001202,NA,1982/10,,Unknown odontocete ,,10,F,3459,,sp.indet.,23-Dec-08,1982,1982
9013,NA,19841010,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,62,1,Cornwall,10/10/1984,10,02-Nov-90,Lagenorhynchus,NA,SW51004000,teeth,NA,50.20691489,No,2.29,7'6.2'',,,,NA,"Carbis Bay Beach, St Ives",-5.490120849,S,ZK0058,10,NA,NA,NA,15100004000,NA,1984/29,,Lagenorhynchus acutus,,29,NA,3754,,acutus,23-Dec-08,1984,1984
8632,NA,19810216,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,dead,900,1,Cornwall,16/02/1981,16,02-Nov-90,Delphinus,NA,SW68991201,teeth,NA,49.9628505,No,1.83,6',,,,NA,"Kilcobben Cove, Lizard lifeboat slip",-5.221495413,S,ZK0048,2,NA,NA,NA,16899001201,NA,1981/7,,Delphinus delphis,,7,F,3373,,delphis,23-Dec-08,1981,1981
9284,NA,19870711,ZK0059,NA,NA,NA,NA,White-beaked dolphin,alive,3118,2,"Fife, Scotland",11/07/1987,11,13-Aug-90,Lagenorhynchus,NA,NO44410201,Jaw sample,NA,56.20750253,No,2.74,9',,,,NA,"Lower Largo, Largo Bay",-2.896233284,M,ZK0059,7,NA,NA,NA,34441070201,NA,1987/47,,Lagenorhynchus albirostris,,47,M,4025,,albirostris,23-Dec-08,1987,1987
8752,NA,19821001,ZK0085?,NA,NA,NA,a)Common Porpoise b)1st info SS68008800 BMNH,Harbour porpoise,NA,2546,3,"W.Glamorgan, Wales",01/10/1982,1,02-Nov-90,Phocoena,BMNH,SS68009200,NA,NA,51.61086576,Yes,1.52,5',,,,a,"South Dock, Swansea ?",-3.906560183,S,ZK0085?,10,NA,NA,NA,26800019200,NA,1982/36a,,Phocoena phocoena,,36,NA,3493,,phocoena?,23-Dec-08,1982,1982
8733,NA,19820608,ZK0132,NA,NA,NA,Lesser Rorqual,Minke whale,alive,468,6,"Alderney, Channel Isles",08/06/1982,8,02-Nov-90,Balaenoptera,NA,NA,NA,NA,49.733,Yes,4.57-5.49,15'-18',,,,NA,Bibette Head,-2.1747,S,ZK0132,6,NA,NA,NA,NA,NA,1982/21,,Balaenoptera acutorostrata,,21,NA,3474,,acutorostrata,23-Dec-08,1982,1982
9014,NA,19841012,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,"dead, good",929,3,"Dyfed, Wales",12/10/1984,12,02-Nov-90,Delphinus,NA,SM85001300,NA,NA,51.77385675,No,1.8,5'11'',,,,NA,"Littlehaven, St Brides Bay",-5.116784316,S,ZK0048,10,NA,NA,NA,18500021300,NA,1984/30,,Delphinus delphis,,30,F,3755,,delphis,23-Dec-08,1984,1984
8640,NA,19810316,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,dead,2519,1,Norfolk,16/03/1981,16,02-Nov-90,Phocoena,NA,TG21004200,teeth,NA,52.92952356,No,1.63,5'4'',,,,NA,Cromer,1.288540889,S,ZK0085,3,NA,NA,NA,62100034200,NA,1981/12,,Phocoena phocoena,,12,NA,3381,,phocoena,23-Dec-08,1981,1981
9286,NA,19870714,ZK0069,NA,NA,NA,"''dead some time'', Booth & Booth, 1994 p.29.",Killer whale,decayed,6080,2,"Orkney Islands, Scotland",NA,14,13-Oct-95,Orcinus,BMNH,HY17800080,NA,NA,58.88706441,NA,NA,NA,,,,a,"nr Old Man of Hoy, Hoy",-3.42629239,S,ZK0069,7,NA,NA,NA,31780100080,"Booth & Booth, 1994 p.29",1987/47a,,Orcinus orca,,47,F,4027,,orca,23-Dec-08,1987,1987
8754,NA,19821011,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,"dead, good",59,2,"Western Isles, Scotland",11/10/1982,11,02-Nov-90,Lagenorhynchus,NA,NB43013300,lower jaw,NA,58.21096746,No,2.62,8'7'',,,,NA,"Stornoway Harbour, Isle of Lewis",-6.375786913,S,ZK0058,10,NA,NA,NA,14301093300,NA,1982/37,,Lagenorhynchus acutus,,37,F,3495,,acutus,23-Dec-08,1982,1982
8739,NA,19820723,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1724,1,Lincolnshire,23/07/1982,23,02-Nov-90,odontocete,NA,TF50018500,NA,NA,53.3403305,Yes,1.22,4',,,,NA,Mablethorpe,0.253412807,S,ZK0040,7,NA,NA,NA,55001038500,NA,1982/26,,Unknown odontocete ,,26,NA,3480,,sp.indet.,23-Dec-08,1982,1982
9015,NA,19841106,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,dead,1479,1,Sussex,06/11/1984,6,02-Nov-90,Globicephala,NA,TQ05000200,teeth,NA,50.8074637,No,4.42,14'6'',,,,NA,"Sea Avenue, Rustington",-0.509607983,S,ZK0079,11,NA,NA,NA,50500010200,NA,1984/31,,Globicephala melas,,31,F,3756,,melaena,23-Dec-08,1984,1984
8641,NA,19810316,ZK0085?,NA,NA,NA,Common Porpoise,Harbour porpoise,decayed,2520,1,Devon,16/03/1981,16,02-Nov-90,Phocoena,NA,SX67014201,NA,NA,50.26245343,No,1.83,6',,,,NA,"Yarmer beach, Thurlestone",-3.86607956,S,ZK0085?,3,NA,NA,NA,26701004201,NA,1981/13,,Phocoena phocoena,,13,F,3382,,phocoena?,23-Dec-08,1981,1981
9287,NA,19870718,ZK0051,NA,NA,NA,NA,Unknown delphinid,Good,3119,1,Cornwall,18/07/1987,18,13-Aug-90,Delphinus/Stenella,NA,SW80013201,NA,NA,50.14664961,No,1.49,4'10.7'',,,,NA,Gyllyngvase Beach (nr Falmouth),-5.079545046,S,ZK0051,7,NA,NA,NA,18001003201,NA,1987/48,,Unknown delphinid,,48,F,4028,,delphis/coeruleoalba,23-Dec-08,1987,1987
8756,NA,19821022,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,decayed,2871,3,"Gwynedd, Wales",22/10/1982,22,02-Nov-90,Tursiops,Blue Folder,SH55012600,NA,NA,52.81169302,Yes,3.3,10'10'',,,,NA,"Mochras, Llanbedr",-4.151466345,S,ZK0053,10,NA,NA,NA,25501032600,NA,1982/39,,Tursiops truncatus,,39,NA,3497,,truncatus?,23-Dec-08,1982,1982
8743,NA,19820819,ZK0125,NA,NA,NA,a)Bottle-nosed Whale b)1st info NB21000600 BMNH,Bottlenose whale,decayed,320,2,"Western Isles, Scotland",19/08/1982,19,02-Nov-90,Hyperoodon,Blue Fold.BMNH,NB25001720,NA,NA,58.05865634,Yes,5.79,19',,,,NA,"Arivruaich, Loch Seaforth, Isle of Lewis",-6.662749081,S,ZK0125,8,NA,NA,NA,12500091720,NA,1982/30,,Hyperoodon ampullatus,,30,M,3484,,ampullatus,23-Dec-08,1982,1982
9021,NA,19841213,ZK0107,NA,NA,NA,"a)Sperm whale. b)''1984, 13 December, 1 Backaskaill, Sanday, stranded alive and subsequently died, 16.8m''. Booth & Booth, 1984 p.21.",Sperm whale,alive,1117,2,"Orkney Islands, Scotland",13/12/1984,13,02-Nov-90,Physeter,Blue Folder,HY65503850,NA,NA,59.23212546,No,17.07,56',,,,NA,"Bea Ness, Sanday",-2.604636471,S,ZK0107,12,NA,NA,NA,36550103850,NA,1984/37,,Physeter catodon,,37,M,3762,,macrocephalus,23-Dec-08,1984,1984
8654,NA,19810507,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1714,1,Humberside,07/05/1981,7,02-Nov-90,odontocete,NA,TA25017001,NA,NA,54.11057609,Yes,1.22,4',,,,NA,Flamborough Head,-0.087526372,S,ZK0040,5,NA,NA,NA,52501047001,NA,1981/22,,Unknown odontocete ,,22,NA,3395,,sp.indet.,23-Dec-08,1981,1981
9290,NA,19870721,ZK0085,NA,NA,NA,a)'Was told that the young one was being born when the mother was  discovered (already dead)' - Dr R.A.Arnold (reporter),Harbour porpoise,decayed,3122,3,"Anglesey, Gwynedd, Wales",21/07/1987,21,14-Aug-90,Phocoena,BMNH,SH32957116,NA,NA,53.21092509,Yes,0.61+,2'+,,,,a,Porth Nobla (2 miles S. of Rhosneigr),-4.501855756,M,ZK0085,7,NA,NA,NA,23295037116,"R.A.Arnold & E.I.Rees, Univ.Coll.N.Wales",1987/49a,,Phocoena phocoena,,49,NA,4031,,phocoena,23-Dec-08,1987,1987
